Infografia,Provincia,Canton,Confirmados,Region,Fecha_reporte,Hora_reporte
25,Bolívar,Chillanes,2,Sierra,26/03/2020,17:00
25,Bolívar,Chimbo,1,Sierra,26/03/2020,17:00
25,Bolívar,Guaranda,8,Sierra,26/03/2020,17:00
25,Bolívar,San Miguel,0,Sierra,26/03/2020,17:00
25,Bolívar,Echeandía,0,Sierra,26/03/2020,17:00
25,Bolívar,Caluma,0,Sierra,26/03/2020,17:00
25,Cañar,Azogues,9,Sierra,26/03/2020,17:00
25,Cañar,Cañar,1,Sierra,26/03/2020,17:00
25,Cañar,Deleg,0,Sierra,26/03/2020,17:00
25,Cañar,La Troncal,2,Sierra,26/03/2020,17:00
25,Cañar,El Tambo,3,Sierra,26/03/2020,17:00
25,Cañar,Biblián,0,Sierra,26/03/2020,17:00
25,Cañar,Suscal,0,Sierra,26/03/2020,17:00
25,Carchi,Tulcán,1,Sierra,26/03/2020,17:00
25,Carchi,Montúfar,1,Sierra,26/03/2020,17:00
25,Carchi,Mira,1,Sierra,26/03/2020,17:00
25,Carchi,San Pedro De Huaca,0,Sierra,26/03/2020,17:00
25,Chimborazo,Colta,6,Sierra,26/03/2020,17:00
25,Chimborazo,Riobamba,4,Sierra,26/03/2020,17:00
25,Chimborazo,Cumandá,1,Sierra,26/03/2020,17:00
25,Chimborazo,Guano,0,Sierra,26/03/2020,17:00
25,Chimborazo,Chambo,0,Sierra,26/03/2020,17:00
25,Chimborazo,Guamote,0,Sierra,26/03/2020,17:00
25,Cotopaxi,Pujilí,0,Sierra,26/03/2020,17:00
25,Cotopaxi,Salcedo,0,Sierra,26/03/2020,17:00
25,Cotopaxi,La Maná,1,Sierra,26/03/2020,17:00
25,Cotopaxi,Latacunga,1,Sierra,26/03/2020,17:00
25,Cotopaxi,Sigchos,0,Sierra,26/03/2020,17:00
25,Cotopaxi,Saquisilí,0,Sierra,26/03/2020,17:00
25,Imbabura,Ibarra,7,Sierra,26/03/2020,17:00
25,Imbabura,Otavalo,1,Sierra,26/03/2020,17:00
25,Imbabura,Antonio Ante,0,Sierra,26/03/2020,17:00
25,Loja,Calvas,3,Sierra,26/03/2020,17:00
25,Loja,Loja,4,Sierra,26/03/2020,17:00
25,Loja,Macará,1,Sierra,26/03/2020,17:00
25,Loja,Catamayo,1,Sierra,26/03/2020,17:00
25,Loja,Chaguarpamba,0,Sierra,26/03/2020,17:00
25,Pichincha,Mejía,0,Sierra,26/03/2020,17:00
25,Pichincha,Pedro Vicente Maldonado,1,Sierra,26/03/2020,17:00
25,Pichincha,Quito,114,Sierra,26/03/2020,17:00
25,Pichincha,Rumiñahui,6,Sierra,26/03/2020,17:00
25,Pichincha,Pedro Moncayo,0,Sierra,26/03/2020,17:00
25,Tungurahua,Ambato,3,Sierra,26/03/2020,17:00
25,Tungurahua,San Pedro De Pelileo,0,Sierra,26/03/2020,17:00
25,Galápagos,San Cristóbal,2,Insular,26/03/2020,17:00
25,Galápagos,Isabela,1,Insular,26/03/2020,17:00
25,Galápagos,Santa Cruz,1,Insular,26/03/2020,17:00
25,Morona Santiago,Gualaquiza,1,Amazonía,26/03/2020,17:00
25,Morona Santiago,Morona,1,Amazonía,26/03/2020,17:00
25,Morona Santiago,Sucúa,2,Amazonía,26/03/2020,17:00
25,Morona Santiago,Palora,3,Amazonía,26/03/2020,17:00
25,Morona Santiago,Taisha,1,Amazonía,26/03/2020,17:00
25,Napo,Tena,0,Amazonía,26/03/2020,17:00
25,Orellana,Orellana,0,Amazonía,26/03/2020,17:00
25,Pastaza,Pastaza,1,Amazonía,26/03/2020,17:00
25,Pastaza,Mera,1,Amazonía,26/03/2020,17:00
25,Sucumbíos,Cuyabeno,2,Amazonía,26/03/2020,17:00
25,Sucumbíos,Lago Agrio,16,Amazonía,26/03/2020,17:00
25,Zamora Chinchipe,Yantzaza,1,Amazonía,26/03/2020,17:00
25,Zamora Chinchipe,Zamora,0,Amazonía,26/03/2020,17:00
25,Manabí,24 de mayo,0,Costa,26/03/2020,17:00
25,Pichincha,Cayambe,0,Sierra,26/03/2020,17:00
25,Orellana,La Joya De Los Sachas,0,Amazonía,26/03/2020,17:00
25,Azuay,Nabón,0,Sierra,26/03/2020,17:00
25,Los Ríos,Puebloviejo,0,Costa,26/03/2020,17:00
25,Sucumbíos,Shushufindi,0,Amazonía,26/03/2020,17:00
25,Morona Santiago,Tiwintza,0,Amazonía,26/03/2020,17:00
26,El Oro,Arenillas,2,Costa,27/03/2020,17:00
26,El Oro,Huaquillas,2,Costa,27/03/2020,17:00
26,El Oro,Machala,7,Costa,27/03/2020,17:00
26,El Oro,Pasaje,0,Costa,27/03/2020,17:00
26,El Oro,Santa Rosa,8,Costa,27/03/2020,17:00
